dataset,bearing,indicator,life_frac,value
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.66541,0.27128
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.66729,0.29773
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.66917,0.32533
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.67105,0.42044
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.67293,0.42495
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.67481,0.41108
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.67669,0.41945
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.67857,0.42038
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.68045,0.42969
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.68233,0.42951
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.68421,0.42802
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.68609,0.42229
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.68797,0.42457
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.68985,0.42395
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.69173,0.43589
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.69361,0.42925
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.69549,0.42976
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.69737,0.43765
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.69925,0.44961
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.70113,0.46176
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.70301,0.46401
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.70489,0.46857
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.70677,0.45324
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.70865,0.46846
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.71053,0.47101
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.71241,0.47413
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.71429,0.47308
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.71617,0.60372
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.71805,0.55342
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.71992,0.55827
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.7218,0.56365
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.72368,0.56762
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.72556,0.56758
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.72744,0.58507
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.72932,0.57407
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.7312,0.57251
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.73308,0.58015
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.73496,0.59893
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.73684,0.61352
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.73872,0.6199
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.7406,0.6403
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.74248,0.65553
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.74436,0.66782
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.74624,0.67039
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.74812,0.67282
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.75,0.67838
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.75188,0.67115
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.75376,0.6798
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.75564,0.69392
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.75752,0.68836
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.7594,0.68849
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.76128,0.67955
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.76316,0.68602
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.76504,0.6982
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.76692,0.71187
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.7688,0.71045
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.77068,0.72015
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.77256,0.72691
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.77444,0.72459
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.77632,0.74063
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.7782,0.75778
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.78008,0.76724
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.78195,0.77533
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.78383,0.77194
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.78571,0.76211
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.78759,0.72333
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.78947,0.72596
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.79135,0.74285
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.79323,0.74755
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.79511,0.76448
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.79699,0.76014
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.79887,0.74392
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.80075,0.7704
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.80263,0.76029
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.80451,0.76931
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.80639,0.77069
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.80827,0.77217
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.81015,0.76046
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.81203,0.77215
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.81391,0.74439
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.81579,0.73277
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.81767,0.7046
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.81955,0.69497
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.82143,0.67108
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.82331,0.66487
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.82519,0.64072
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.82707,0.64053
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.82895,0.61694
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.83083,0.60651
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.83271,0.63979
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.83459,0.63673
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.83647,0.64011
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.83835,0.61555
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.84023,0.60017
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.84211,0.59278
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.84398,0.58697
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.84586,0.5725
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.84774,0.54821
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.84962,0.57461
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.8515,0.57523
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.85338,0.58096
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.85526,0.56308
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.85714,0.57752
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.85902,0.64841
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.8609,0.64908
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.86278,0.65722
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.86466,0.65956
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.86654,0.6692
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.86842,0.65501
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.8703,0.65127
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.87218,0.68777
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.87406,0.68397
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.87594,0.7145
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.87782,0.69689
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.8797,0.70937
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.88158,0.68032
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.88346,0.67524
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.88534,0.69204
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.88722,0.70638
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.8891,0.67963
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.89098,0.69961
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.89286,0.70438
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.89474,0.692
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.89662,0.6757
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.8985,0.68263
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.90038,0.68961
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.90226,0.67031
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.90414,0.72189
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.90602,0.67309
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.90789,0.71411
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.90977,0.67856
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.91165,0.63778
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.91353,0.62889
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.91541,0.62942
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.91729,0.68308
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.91917,0.61483
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.92105,0.61642
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.92293,0.62529
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.92481,0.60364
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.92669,0.62696
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.92857,0.69247
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.93045,0.67576
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.93233,0.79898
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.93421,0.73829
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.93609,0.6944
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.93797,0.72149
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.93985,0.70648
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.94173,0.72187
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.94361,0.7028
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.94549,0.70008
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.94737,0.71372
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.94925,0.77338
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.95113,0.74029
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.95301,0.73801
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.95489,0.81341
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.95677,0.72856
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.95865,0.80869
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.96053,0.84111
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.96241,0.88075
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.96429,0.81576
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.96617,0.89817
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.96805,0.86335
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.96992,0.90483
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.9718,0.98342
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.97368,0.95567
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.97556,0.98707
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.97744,0.95106
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.97932,0.93597
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.9812,0.98565
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.98308,0.96259
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.98496,0.95015
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.98684,1.0
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.98872,0.96409
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.9906,0.88391
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.99248,0.88862
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.99436,0.91102
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.99624,0.8883
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,0.99812,0.76359
xjtu_sy,37.5Hz11kN_Bearing2_3,RMS,1.0,0.96221
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.0,7e-05
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.00188,0.00016
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.00376,0.00024
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.00564,6e-05
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.00752,0.00019
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.0094,7e-05
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.01128,0.00015
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.01316,7e-05
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.01504,4e-05
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.01692,0.00011
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.0188,3e-05
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.02068,0.00011
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.02256,0.00017
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.02444,0.00013
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.02632,0.00014
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.0282,0.00017
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.03008,0.00012
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.03195,9e-05
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.03383,0.00019
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.03571,0.00016
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.03759,0.0001
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.03947,0.0001
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.04135,0.0002
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.04323,0.00017
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.04511,0.00018
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.04699,0.00024
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.04887,0.00014
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.05075,0.00022
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.05263,0.00011
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.05451,0.00023
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.05639,0.00014
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.05827,0.00018
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.06015,0.00022
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.06203,0.00025
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.06391,0.00017
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.06579,0.00017
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.06767,0.00024
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.06955,0.00025
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.07143,0.00016
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.07331,0.00023
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.07519,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.07707,0.00024
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.07895,0.00021
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.08083,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.08271,0.00025
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.08459,0.00038
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.08647,0.00027
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.08835,0.00027
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.09023,0.00028
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.09211,0.00023
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.09398,0.00027
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.09586,0.00028
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.09774,0.0003
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.09962,0.00033
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.1015,0.00021
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.10338,0.0002
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.10526,0.00025
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.10714,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.10902,0.00031
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.1109,0.00019
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.11278,0.00028
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.11466,0.00032
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.11654,0.00027
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.11842,0.00018
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.1203,0.00034
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.12218,0.00029
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.12406,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.12594,0.00024
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.12782,0.00025
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.1297,0.0003
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.13158,0.00034
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.13346,0.00016
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.13534,0.0002
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.13722,0.00023
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.1391,0.0003
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.14098,0.00037
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.14286,0.00063
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.14474,0.00031
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.14662,0.00034
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.1485,0.00019
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.15038,0.00023
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.15226,0.00031
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.15414,0.00031
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.15602,0.00023
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.15789,0.0003
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.15977,0.00034
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.16165,0.00025
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.16353,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.16541,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.16729,0.00016
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.16917,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.17105,0.00019
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.17293,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.17481,0.00032
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.17669,0.00019
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.17857,0.00045
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.18045,0.00041
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.18233,0.00027
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.18421,0.00036
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.18609,0.0002
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.18797,0.00031
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.18985,0.00036
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.19173,0.00031
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.19361,0.00032
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.19549,0.00034
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.19737,0.00028
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.19925,0.00025
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.20113,0.00035
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.20301,0.00034
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.20489,0.00023
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.20677,0.00032
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.20865,0.00025
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.21053,0.00025
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.21241,0.00028
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.21429,0.00027
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.21617,0.0003
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.21805,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.21992,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.2218,0.00022
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.22368,0.00032
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.22556,0.00029
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.22744,0.00019
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.22932,0.00015
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.2312,0.00026
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.23308,0.00018
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.23496,0.0002
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.23684,9e-05
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.23872,0.00049
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.2406,0.00041
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.24248,0.00069
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.24436,0.00056
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.24624,0.00134
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.24812,0.00158
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.25,0.00093
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.25188,0.00125
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.25376,0.00047
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.25564,0.0015
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.25752,0.00201
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.2594,0.00239
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.26128,0.0021
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.26316,0.00043
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.26504,0.00101
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.26692,0.00045
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.2688,0.00169
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.27068,0.00059
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.27256,0.00194
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.27444,0.0014
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.27632,0.00041
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.2782,0.00098
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.28008,0.00023
xjtu_sy,37.5Hz11kN_Bearing2_3,Autoencoder HI,0.28195,0.0029
